id_transaksi	tanggal_transaksi	id_produk	nama_produk	harga	jumlah	total_harga	id_pelanggan	nama_pelanggan	alamat	no_telepon	tanggal_keuangan	pemasukan	keterangan
4164	2026-04-17	5	Laptop Lenovo	8500000.00	10	85000000.00	52	Mulyanto Pradipta	Jalan Sukabumi No. 311\nSawahlunto, Lampung 23937	(0475) 705 8424	2026-04-17	85000000.00	Store Sale
4171	2026-04-05	5	Laptop Lenovo	8500000.00	4	34000000.00	1	Test Data	Jakarta	0800000000	2026-04-05	34000000.00	Store Sale
4172	2025-11-06	5	Laptop Lenovo	8500000.00	4	34000000.00	1986	dr. Kambali Waskita, M.Pd	Gg. S. Parman No. 0\nSolok, MU 69709	+62-811-402-8937	2025-11-06	34000000.00	Product Sale
4179	2026-04-28	5	Laptop Lenovo	8500000.00	4	34000000.00	903	Puti Amelia Hardiansyah	Gang Soekarno Hatta No. 74\nSamarinda, Papua 56675	0875824233	2026-04-28	34000000.00	Product Sale
4187	2025-11-13	5	Laptop Lenovo	8500000.00	6	51000000.00	547	Dt. Ilyas Hariyah, S.Pd	Jalan Bangka Raya No. 37\nPalopo, SR 95364	+62-315-898-8526	2025-11-13	51000000.00	Customer Purchase
4189	2025-10-09	5	Laptop Lenovo	8500000.00	2	17000000.00	1469	Ir. Legawa Tampubolon, S.T.	Gg. BKR No. 2\nBogor, GO 20820	+62 (225) 952-8088	2025-10-09	17000000.00	Product Sale
4192	2025-07-12	5	Laptop Lenovo	8500000.00	6	51000000.00	1910	Jail Agustina	Jl. Suryakencana No. 6\nKota Administrasi Jakarta Selatan, SS 10933	+62 (32) 800-0281	2025-07-12	51000000.00	Customer Purchase
4193	2026-06-02	5	Laptop Lenovo	8500000.00	1	8500000.00	173	Sutan Prabu Prayoga	Jl. K.H. Wahid Hasyim No. 56\nMalang, Lampung 01824	(028) 962-5474	2026-06-02	8500000.00	Customer Purchase
4199	2026-01-23	5	Laptop Lenovo	8500000.00	5	42500000.00	719	Yance Sitompul	Gg. Dipatiukur No. 10\nKota Administrasi Jakarta Utara, Gorontalo 51623	(0631) 288 1820	2026-01-23	42500000.00	Product Sale
4200	2026-01-13	5	Laptop Lenovo	8500000.00	5	42500000.00	1417	Legawa Saragih	Jl. Sukajadi No. 665\nPontianak, Sulawesi Barat 29760	+62 (0722) 259 1538	2026-01-13	42500000.00	Customer Purchase
4205	2026-05-19	5	Laptop Lenovo	8500000.00	1	8500000.00	463	Hasna Firgantoro	Gang Rajawali Barat No. 258\nPangkalpinang, Jawa Timur 02296	+62 (18) 213-1551	2026-05-19	8500000.00	Product Sale
4207	2025-11-16	5	Laptop Lenovo	8500000.00	7	59500000.00	1198	Azalea Sihombing	Jalan Cempaka No. 771\nMadiun, Bengkulu 54637	+62-020-998-3110	2025-11-16	59500000.00	Online Transaction
4213	2026-05-07	5	Laptop Lenovo	8500000.00	1	8500000.00	1955	Jefri Pratama	Jl. Dr. Djunjunan No. 73\nMataram, JI 08842	+62 (0573) 706-2754	2026-05-07	8500000.00	Store Sale
4215	2026-03-25	5	Laptop Lenovo	8500000.00	8	68000000.00	1528	Drs. Puji Adriansyah, S.E.	Gang W.R. Supratman No. 344\nMetro, Bali 36336	+62 (043) 976 8469	2026-03-25	68000000.00	Product Sale
4223	2026-03-16	5	Laptop Lenovo	8500000.00	6	51000000.00	1869	Wardaya Yolanda, M.Ak	Gang Raya Ujungberung No. 37\nSingkawang, Maluku 83110	+62 (19) 192 6406	2026-03-16	51000000.00	Online Transaction
4227	2026-03-12	5	Laptop Lenovo	8500000.00	5	42500000.00	1720	Drs. Kayla Pratama, S.Psi	Gang Tubagus Ismail No. 879\nKendari, Kalimantan Barat 46470	087 528 4828	2026-03-12	42500000.00	Customer Purchase
4229	2026-03-11	5	Laptop Lenovo	8500000.00	7	59500000.00	839	Iriana Wijayanti	Gang Gegerkalong Hilir No. 33\nBalikpapan, DI Yogyakarta 02460	+62 (0801) 919 2499	2026-03-11	59500000.00	Customer Purchase
4248	2025-12-16	5	Laptop Lenovo	8500000.00	3	25500000.00	1774	Enteng Hasanah, S.H.	Gang Gardujati No. 0\nKota Administrasi Jakarta Utara, Maluku Utara 30804	0857096614	2025-12-16	25500000.00	Store Sale
4255	2026-01-05	5	Laptop Lenovo	8500000.00	3	25500000.00	1174	drg. Raditya Wibowo, S.Farm	Jl. Rajiman No. 045\nYogyakarta, SB 12238	+62-262-664-5442	2026-01-05	25500000.00	Online Transaction
4260	2025-07-25	5	Laptop Lenovo	8500000.00	8	68000000.00	347	Ana Nurdiyanti	Jl. Suryakencana No. 9\nDepok, KU 68714	+62 (0194) 996-0169	2025-07-25	68000000.00	Store Sale
4261	2026-05-03	5	Laptop Lenovo	8500000.00	5	42500000.00	1952	T. Adika Thamrin, M.TI.	Jalan Kapten Muslihat No. 044\nBanda Aceh, SR 11602	+62 (119) 456 0653	2026-05-03	42500000.00	Product Sale
4265	2026-01-17	5	Laptop Lenovo	8500000.00	1	8500000.00	67	Ozy Habibi, S.Ked	Gang Astana Anyar No. 007\nLangsa, Kepulauan Bangka Belitung 34897	+62 (0305) 439 1971	2026-01-17	8500000.00	Product Sale
4268	2026-07-07	5	Laptop Lenovo	8500000.00	10	85000000.00	792	Tami Handayani, S.Pt	Jl. Rumah Sakit No. 9\nPalu, JT 65913	+62 (117) 796 3152	2026-07-07	85000000.00	Online Transaction
4270	2025-12-18	5	Laptop Lenovo	8500000.00	9	76500000.00	1226	Elma Januar	Gg. Rajawali Timur No. 6\nPasuruan, Kepulauan Bangka Belitung 82770	+62 (843) 613 8188	2025-12-18	76500000.00	Customer Purchase
4275	2026-01-01	5	Laptop Lenovo	8500000.00	6	51000000.00	937	T. Kadir Simbolon	Gang Jend. Sudirman No. 548\nPontianak, Sulawesi Tengah 40307	+62-0425-086-2806	2026-01-01	51000000.00	Customer Purchase
4277	2025-09-05	5	Laptop Lenovo	8500000.00	1	8500000.00	976	KH. Banawi Mandasari	Jalan Astana Anyar No. 228\nPariaman, MU 94687	+62-973-400-4830	2025-09-05	8500000.00	Store Sale
4280	2025-08-28	5	Laptop Lenovo	8500000.00	3	25500000.00	730	Hafshah Waluyo, S.E.I	Gang Ahmad Dahlan No. 3\nTangerang Selatan, JT 67632	(0684) 483-7617	2025-08-28	25500000.00	Customer Purchase
4287	2026-06-11	5	Laptop Lenovo	8500000.00	3	25500000.00	1551	Ifa Iswahyudi	Jl. Ahmad Yani No. 6\nKota Administrasi Jakarta Timur, Maluku 39552	(046) 140 5524	2026-06-11	25500000.00	Product Sale
4292	2025-12-18	5	Laptop Lenovo	8500000.00	1	8500000.00	1789	R.A. Tiara Zulkarnain	Jalan K.H. Wahid Hasyim No. 972\nMalang, LA 29436	+62-043-558-1542	2025-12-18	8500000.00	Online Transaction
4301	2026-05-28	5	Laptop Lenovo	8500000.00	1	8500000.00	1010	Farah Budiman	Gg. Suniaraja No. 03\nPasuruan, Jawa Tengah 49852	+62 (0011) 838-8680	2026-05-28	8500000.00	Customer Purchase
4314	2025-08-02	5	Laptop Lenovo	8500000.00	9	76500000.00	537	Dr. Jatmiko Nasyiah, S.IP	Jalan Sukajadi No. 48\nTidore Kepulauan, BA 65656	(0908) 006 2693	2025-08-02	76500000.00	Customer Purchase
4316	2026-05-29	5	Laptop Lenovo	8500000.00	1	8500000.00	1849	Tania Marpaung	Jl. Sadang Serang No. 383\nSurakarta, KB 14986	+62 (020) 745 1520	2026-05-29	8500000.00	Product Sale
4321	2025-09-24	5	Laptop Lenovo	8500000.00	10	85000000.00	744	Farhunnisa Saputra	Jl. Cikutra Barat No. 660\nPalu, Nusa Tenggara Barat 57292	+62 (580) 398-9431	2025-09-24	85000000.00	Product Sale
4326	2025-12-05	5	Laptop Lenovo	8500000.00	6	51000000.00	1000	Hasna Firgantoro	Gg. Suniaraja No. 861\nPalangkaraya, GO 38968	+62 (063) 664-2867	2025-12-05	51000000.00	Online Transaction
4332	2025-10-20	5	Laptop Lenovo	8500000.00	2	17000000.00	617	Tgk. Lintang Puspasari	Jl. Cikutra Barat No. 087\nSawahlunto, MU 84715	+62 (92) 666 3619	2025-10-20	17000000.00	Customer Purchase
4336	2026-04-19	5	Laptop Lenovo	8500000.00	6	51000000.00	1659	Hartana Haryanti	Gg. Setiabudhi No. 665\nSalatiga, SU 28592	+62 (082) 502 4414	2026-04-19	51000000.00	Online Transaction
4337	2026-02-25	5	Laptop Lenovo	8500000.00	10	85000000.00	1445	Dinda Nababan	Jl. Pacuan Kuda No. 5\nBanjarbaru, Jawa Tengah 98257	+62-56-765-2277	2026-02-25	85000000.00	Product Sale
4342	2026-05-17	5	Laptop Lenovo	8500000.00	5	42500000.00	91	Bala Irawan	Gang Indragiri No. 6\nBanjarmasin, Aceh 12762	(045) 754 1974	2026-05-17	42500000.00	Customer Purchase
4345	2026-05-17	5	Laptop Lenovo	8500000.00	6	51000000.00	65	Dt. Raharja Hasanah, S.IP	Gg. Kutai No. 76\nSawahlunto, JB 57439	+62-012-700-2595	2026-05-17	51000000.00	Customer Purchase
4346	2025-10-09	5	Laptop Lenovo	8500000.00	5	42500000.00	1032	Vicky Yolanda	Jalan W.R. Supratman No. 731\nSukabumi, KB 11425	+62-0897-044-7505	2025-10-09	42500000.00	Online Transaction
4351	2025-10-10	5	Laptop Lenovo	8500000.00	8	68000000.00	1240	drg. Endah Prakasa	Jl. Suryakencana No. 054\nSamarinda, Sumatera Utara 22046	+62 (0773) 881 5398	2025-10-10	68000000.00	Product Sale
4353	2026-06-10	5	Laptop Lenovo	8500000.00	9	76500000.00	712	Sabrina Narpati	Gang Jayawijaya No. 4\nSabang, BA 47897	+62 (0915) 691-7342	2026-06-10	76500000.00	Online Transaction
4354	2026-02-28	5	Laptop Lenovo	8500000.00	7	59500000.00	860	Puti Paramita Sudiati	Jl. Jend. A. Yani No. 0\nPariaman, SS 77385	+62-017-033-9931	2026-02-28	59500000.00	Customer Purchase
4355	2025-09-27	5	Laptop Lenovo	8500000.00	1	8500000.00	585	R. Ega Mardhiyah	Gang Stasiun Wonokromo No. 159\nPadang, YO 91193	+62-881-074-5515	2025-09-27	8500000.00	Product Sale
4356	2025-08-10	5	Laptop Lenovo	8500000.00	2	17000000.00	1919	Paris Wasita	Jalan Laswi No. 518\nYogyakarta, MA 95043	+62 (0866) 297 6602	2025-08-10	17000000.00	Store Sale
4367	2025-08-20	5	Laptop Lenovo	8500000.00	7	59500000.00	1015	Bakti Susanti	Jl. Pasir Koja No. 0\nBukittinggi, JB 32994	084 036 6967	2025-08-20	59500000.00	Customer Purchase
4374	2025-10-30	5	Laptop Lenovo	8500000.00	10	85000000.00	1751	Lili Waskita	Gang Monginsidi No. 728\nSemarang, SG 65034	(0364) 291 3204	2025-10-30	85000000.00	Customer Purchase
4376	2026-01-28	5	Laptop Lenovo	8500000.00	3	25500000.00	1301	Nardi Saragih, S.Gz	Gang Dipatiukur No. 50\nMagelang, KS 08269	+62-0212-659-0774	2026-01-28	25500000.00	Product Sale
4382	2026-06-04	5	Laptop Lenovo	8500000.00	1	8500000.00	129	Eli Widodo	Jl. Cihampelas No. 78\nKota Administrasi Jakarta Pusat, NB 44594	+62 (06) 988 4453	2026-06-04	8500000.00	Store Sale
4403	2025-09-20	5	Laptop Lenovo	8500000.00	4	34000000.00	656	Tgk. Jagapati Pranowo	Gang Rawamangun No. 87\nPalu, GO 03885	+62 (0190) 309-3295	2025-09-20	34000000.00	Store Sale
4418	2026-05-30	5	Laptop Lenovo	8500000.00	2	17000000.00	1479	Opan Permadi	Jalan Raya Setiabudhi No. 4\nTual, Sulawesi Barat 17471	(074) 257 8346	2026-05-30	17000000.00	Product Sale
4419	2025-11-08	5	Laptop Lenovo	8500000.00	9	76500000.00	1557	Jessica Anggraini	Gang Pasteur No. 8\nTanjungpinang, BB 40597	+62 (347) 381-1706	2025-11-08	76500000.00	Store Sale
4422	2025-12-11	5	Laptop Lenovo	8500000.00	10	85000000.00	1798	Dt. Muni Santoso	Gang Ronggowarsito No. 2\nSingkawang, BT 12135	+62-0393-232-2114	2025-12-11	85000000.00	Store Sale
4429	2025-08-01	5	Laptop Lenovo	8500000.00	2	17000000.00	326	R. Artanto Usamah	Jalan Soekarno Hatta No. 71\nMakassar, JA 43668	+62 (0884) 073 5627	2025-08-01	17000000.00	Product Sale
4440	2026-03-08	5	Laptop Lenovo	8500000.00	10	85000000.00	785	Diana Manullang	Gang Indragiri No. 34\nTual, SU 96968	+62 (021) 583 4907	2026-03-08	85000000.00	Store Sale
4442	2026-01-26	5	Laptop Lenovo	8500000.00	5	42500000.00	470	Ir. Yunita Ramadan, S.E.	Gang Tubagus Ismail No. 572\nBima, Jawa Barat 15954	+62 (13) 744 3572	2026-01-26	42500000.00	Product Sale
4445	2025-09-18	5	Laptop Lenovo	8500000.00	5	42500000.00	1136	R.M. Dimas Nainggolan, S.IP	Jalan Rumah Sakit No. 22\nPalu, Kalimantan Utara 71821	+62-52-067-4496	2025-09-18	42500000.00	Product Sale
4449	2026-01-26	5	Laptop Lenovo	8500000.00	4	34000000.00	400	Rahman Pratiwi	Gang Pasir Koja No. 612\nSerang, Sulawesi Utara 54344	+62-383-112-6121	2026-01-26	34000000.00	Product Sale
4459	2025-11-11	5	Laptop Lenovo	8500000.00	7	59500000.00	598	Dt. Cakrawangsa Megantara	Jl. Jamika No. 1\nBontang, AC 25298	0828349035	2025-11-11	59500000.00	Store Sale
4460	2026-07-07	5	Laptop Lenovo	8500000.00	3	25500000.00	1748	Dr. Ika Haryanti	Gg. Rajawali Timur No. 9\nBengkulu, BB 28405	+62 (96) 255 1669	2026-07-07	25500000.00	Product Sale
4469	2025-07-22	5	Laptop Lenovo	8500000.00	9	76500000.00	283	Asmadi Gunawan	Jl. Jamika No. 75\nManado, SB 11511	087 673 8996	2025-07-22	76500000.00	Store Sale
4477	2026-04-29	5	Laptop Lenovo	8500000.00	3	25500000.00	678	Surya Halim	Jalan Rajawali Timur No. 094\nBinjai, BA 05451	(0335) 314 3841	2026-04-29	25500000.00	Store Sale
4478	2026-02-26	5	Laptop Lenovo	8500000.00	6	51000000.00	754	Alika Habibi	Jl. Tubagus Ismail No. 1\nCilegon, Papua Barat 60696	(0789) 133 4660	2026-02-26	51000000.00	Store Sale
4501	2025-09-06	5	Laptop Lenovo	8500000.00	5	42500000.00	1157	Dariati Napitupulu, S.Farm	Gang W.R. Supratman No. 3\nSawahlunto, NB 58580	(0771) 260-7473	2025-09-06	42500000.00	Customer Purchase
4509	2025-10-24	5	Laptop Lenovo	8500000.00	1	8500000.00	1977	Tgk. Martana Permata, S.Pt	Jl. Asia Afrika No. 6\nTarakan, Aceh 88741	+62 (42) 317-8653	2025-10-24	8500000.00	Online Transaction
4514	2025-11-03	5	Laptop Lenovo	8500000.00	6	51000000.00	129	Eli Widodo	Jl. Cihampelas No. 78\nKota Administrasi Jakarta Pusat, NB 44594	+62 (06) 988 4453	2025-11-03	51000000.00	Customer Purchase
4516	2025-11-08	5	Laptop Lenovo	8500000.00	3	25500000.00	1585	R. Ega Mardhiyah	Gang Stasiun Wonokromo No. 159\nPadang, YO 91193	+62-881-074-5515	2025-11-08	25500000.00	Product Sale
4517	2026-06-22	5	Laptop Lenovo	8500000.00	5	42500000.00	762	R. Leo Novitasari	Gang Surapati No. 96\nBau-Bau, GO 84667	+62 (005) 520 1608	2026-06-22	42500000.00	Online Transaction
4518	2026-01-07	5	Laptop Lenovo	8500000.00	6	51000000.00	1006	Aditya Utami	Jalan Siliwangi No. 1\nBau-Bau, SB 53322	+62 (0281) 802-0729	2026-01-07	51000000.00	Customer Purchase
4520	2025-12-15	5	Laptop Lenovo	8500000.00	6	51000000.00	1898	Aslijan Rahmawati, S.IP	NULL	+62 (523) 472-6552	2025-12-15	51000000.00	Customer Purchase
4521	2026-01-15	5	Laptop Lenovo	8500000.00	1	8500000.00	25	Drs. Ifa Budiman, M.Kom.	Jl. Antapani Lama No. 6\nLhokseumawe, Sulawesi Tengah 16275	(0286) 362-6536	2026-01-15	8500000.00	Store Sale
4525	2026-03-14	5	Laptop Lenovo	8500000.00	7	59500000.00	111	Chelsea Gunawan, S.IP	Gang Stasiun Wonokromo No. 74\nMataram, Jambi 83360	+62 (0962) 386 4921	2026-03-14	59500000.00	Product Sale
4528	2025-09-02	5	Laptop Lenovo	8500000.00	10	85000000.00	1041	Dewi Pangestu	Gang Pacuan Kuda No. 58\nTual, RI 81051	+62 (0484) 286 7416	2025-09-02	85000000.00	Online Transaction
4545	2025-08-16	5	Laptop Lenovo	8500000.00	5	42500000.00	227	KH. Opan Sirait	Jl. Peta No. 87\nDumai, Kalimantan Utara 07807	+62 (067) 854-8979	2025-08-16	42500000.00	Online Transaction
4552	2026-01-22	5	Laptop Lenovo	8500000.00	1	8500000.00	1589	Mariadi Marpaung	Gang Otto Iskandardinata No. 007\nPangkalpinang, Sulawesi Utara 59533	087 022 3494	2026-01-22	8500000.00	Online Transaction
4553	2025-08-27	5	Laptop Lenovo	8500000.00	9	76500000.00	303	Siska Agustina	Jalan Wonoayu No. 8\nBanda Aceh, DI Yogyakarta 24487	+62 (091) 302-3615	2025-08-27	76500000.00	Online Transaction
4555	2026-05-01	5	Laptop Lenovo	8500000.00	5	42500000.00	269	Anggabaya Napitupulu, S.Pt	Gang Joyoboyo No. 43\nKupang, PA 68662	(0068) 377 8636	2026-05-01	42500000.00	Store Sale
4560	2026-04-02	5	Laptop Lenovo	8500000.00	2	17000000.00	1510	Ridwan Sihotang	Jalan Rumah Sakit No. 4\nPayakumbuh, Gorontalo 09684	(0672) 180-1431	2026-04-02	17000000.00	Online Transaction
4561	2026-04-07	5	Laptop Lenovo	8500000.00	10	85000000.00	202	Dr. Tina Ramadan, S.Pt	Jalan Gardujati No. 03\nProbolinggo, Sulawesi Selatan 01692	+62-93-455-3843	2026-04-07	85000000.00	Online Transaction
4566	2025-12-18	5	Laptop Lenovo	8500000.00	4	34000000.00	627	Darmanto Nainggolan	Jl. Kiaracondong No. 944\nPalembang, Papua 42999	+62 (35) 558 4636	2025-12-18	34000000.00	Product Sale
4570	2025-12-29	5	Laptop Lenovo	8500000.00	7	59500000.00	1609	R. Usman Adriansyah, M.Ak	Jalan Sentot Alibasa No. 2\nBalikpapan, Sumatera Barat 73435	+62 (0628) 875 9244	2025-12-29	59500000.00	Store Sale
4573	2025-08-23	5	Laptop Lenovo	8500000.00	4	34000000.00	188	Kenes Iswahyudi	Jalan Lembong No. 1\nBandung, Jawa Barat 32901	+62-008-882-5718	2025-08-23	34000000.00	Online Transaction
4574	2025-09-24	5	Laptop Lenovo	8500000.00	10	85000000.00	21	Muni Melani	Gg. Ciumbuleuit No. 2\nBatu, Nusa Tenggara Timur 55343	0856152478	2025-09-24	85000000.00	Store Sale
4577	2025-07-27	5	Laptop Lenovo	8500000.00	7	59500000.00	1609	R. Usman Adriansyah, M.Ak	Jalan Sentot Alibasa No. 2\nBalikpapan, Sumatera Barat 73435	+62 (0628) 875 9244	2025-07-27	59500000.00	Product Sale
4584	2026-04-08	5	Laptop Lenovo	8500000.00	2	17000000.00	550	dr. Utama Haryanti, S.Pd	Gang Gedebage Selatan No. 45\nPadang Sidempuan, Gorontalo 96056	+62 (59) 588-2449	2026-04-08	17000000.00	Online Transaction
4588	2025-07-08	5	Laptop Lenovo	8500000.00	8	68000000.00	665	Najam Wijayanti, M.M.	Jalan Kapten Muslihat No. 2\nTual, Jambi 01452	+62-214-902-5110	2025-07-08	68000000.00	Product Sale
4592	2025-09-26	5	Laptop Lenovo	8500000.00	4	34000000.00	340	Viktor Gunawan	Gang Suniaraja No. 28\nSurakarta, MA 15599	+62 (497) 904-9411	2025-09-26	34000000.00	Store Sale
4595	2025-08-27	5	Laptop Lenovo	8500000.00	8	68000000.00	1942	Dt. Cengkal Napitupulu, S.Pd	Jl. Suryakencana No. 54\nMakassar, KI 56314	(037) 007-8697	2025-08-27	68000000.00	Customer Purchase
4598	2026-05-10	5	Laptop Lenovo	8500000.00	1	8500000.00	297	Kani Kusmawati	Gg. Rajawali Timur No. 038\nMalang, SN 25600	(058) 558-0263	2026-05-10	8500000.00	Product Sale
4606	2025-12-10	5	Laptop Lenovo	8500000.00	3	25500000.00	1880	R. Ulya Habibi, M.Farm	Gg. Lembong No. 684\nSurabaya, Lampung 45708	+62-635-148-2378	2025-12-10	25500000.00	Customer Purchase
4609	2025-12-17	5	Laptop Lenovo	8500000.00	2	17000000.00	981	Cut Zahra Sinaga	Gang Waringin No. 27\nProbolinggo, Sulawesi Utara 02426	+62 (614) 519-1537	2025-12-17	17000000.00	Customer Purchase
4614	2025-10-14	5	Laptop Lenovo	8500000.00	1	8500000.00	949	Cengkir Mustofa	Jalan Tebet Barat Dalam No. 8\nSolok, KB 53264	+62 (0564) 668 2691	2025-10-14	8500000.00	Store Sale
4616	2026-02-27	5	Laptop Lenovo	8500000.00	4	34000000.00	791	Ayu Yuliarti	Jl. Ronggowarsito No. 338\nMedan, Nusa Tenggara Timur 58649	+62-0650-318-5459	2026-02-27	34000000.00	Product Sale
4623	2026-06-15	5	Laptop Lenovo	8500000.00	10	85000000.00	70	Anom Rahimah	Jl. PHH. Mustofa No. 031\nKota Administrasi Jakarta Barat, Kalimantan Barat 91918	(0746) 092-8397	2026-06-15	85000000.00	Product Sale
4629	2026-04-18	5	Laptop Lenovo	8500000.00	9	76500000.00	1010	Farah Budiman	Gg. Suniaraja No. 03\nPasuruan, Jawa Tengah 49852	+62 (0011) 838-8680	2026-04-18	76500000.00	Customer Purchase
4632	2026-03-01	5	Laptop Lenovo	8500000.00	5	42500000.00	1258	Olga Ardianto	Jl. Soekarno Hatta No. 8\nDenpasar, BB 56231	(060) 675-5496	2026-03-01	42500000.00	Product Sale
4636	2026-02-08	5	Laptop Lenovo	8500000.00	5	42500000.00	831	Yani Palastri	Jl. Gegerkalong Hilir No. 660\nMetro, YO 05965	+62-31-847-9150	2026-02-08	42500000.00	Customer Purchase
4649	2025-09-19	5	Laptop Lenovo	8500000.00	10	85000000.00	1354	R. Violet Widodo	Jalan Kebonjati No. 6\nPariaman, Sumatera Barat 85235	+62-0777-899-3264	2025-09-19	85000000.00	Customer Purchase
4654	2025-12-10	5	Laptop Lenovo	8500000.00	10	85000000.00	379	Paulin Prasetya	Jalan HOS. Cokroaminoto No. 7\nSalatiga, Kepulauan Riau 23966	+62-543-427-1903	2025-12-10	85000000.00	Store Sale
4659	2026-03-07	5	Laptop Lenovo	8500000.00	3	25500000.00	963	Drs. Ega Jailani	Gang Rumah Sakit No. 21\nSurakarta, Banten 94966	+62 (61) 719 2666	2026-03-07	25500000.00	Store Sale
4662	2025-08-15	5	Laptop Lenovo	8500000.00	10	85000000.00	65	Dt. Raharja Hasanah, S.IP	Gg. Kutai No. 76\nSawahlunto, JB 57439	+62-012-700-2595	2025-08-15	85000000.00	Online Transaction
4664	2025-09-19	5	Laptop Lenovo	8500000.00	5	42500000.00	1659	Hartana Haryanti	Gg. Setiabudhi No. 665\nSalatiga, SU 28592	+62 (082) 502 4414	2025-09-19	42500000.00	Store Sale
4665	2026-03-19	5	Laptop Lenovo	8500000.00	2	17000000.00	1390	Icha Irawan	Jl. Ronggowarsito No. 6\nSibolga, Kalimantan Tengah 17563	084 295 7851	2026-03-19	17000000.00	Online Transaction
4669	2026-05-03	5	Laptop Lenovo	8500000.00	1	8500000.00	1761	Rini Pratama	Jl. Ciumbuleuit No. 74\nTangerang Selatan, KI 48363	0852038385	2026-05-03	8500000.00	Store Sale
4670	2025-08-12	5	Laptop Lenovo	8500000.00	10	85000000.00	1155	Parman Dabukke	Jl. M.T Haryono No. 28\nPariaman, SG 55603	080 820 7185	2025-08-12	85000000.00	Product Sale
4693	2026-02-12	5	Laptop Lenovo	8500000.00	7	59500000.00	1750	R.A. Mila Wulandari	Jalan Sukabumi No. 36\nKupang, Papua 28486	+62-028-002-4970	2026-02-12	59500000.00	Product Sale
4705	2026-01-12	5	Laptop Lenovo	8500000.00	9	76500000.00	1230	Radika Putra	Gg. Joyoboyo No. 249\nCilegon, AC 99869	(000) 251 4782	2026-01-12	76500000.00	Store Sale
4724	2025-07-29	5	Laptop Lenovo	8500000.00	8	68000000.00	1369	Okto Saragih	Jalan Sukabumi No. 85\nBinjai, JA 61246	(047) 823 6480	2025-07-29	68000000.00	Customer Purchase
4733	2026-03-01	5	Laptop Lenovo	8500000.00	3	25500000.00	1089	Dimas Hartati, S.Ked	Jl. Rungkut Industri No. 37\nPagaralam, Kalimantan Barat 06320	+62 (060) 954 9484	2026-03-01	25500000.00	Store Sale
4736	2026-05-02	5	Laptop Lenovo	8500000.00	2	17000000.00	1503	Daliono Najmudin	NULL	(0956) 279-0786	2026-05-02	17000000.00	Store Sale
4737	2025-12-08	5	Laptop Lenovo	8500000.00	7	59500000.00	66	Drs. Belinda Anggriawan	NULL	+62 (24) 915 1414	2025-12-08	59500000.00	Online Transaction
4739	2026-01-13	5	Laptop Lenovo	8500000.00	6	51000000.00	390	Icha Irawan	Jl. Ronggowarsito No. 6\nSibolga, Kalimantan Tengah 17563	084 295 7851	2026-01-13	51000000.00	Online Transaction
4745	2025-10-16	5	Laptop Lenovo	8500000.00	2	17000000.00	954	Belinda Salahudin	Gang Yos Sudarso No. 5\nSabang, Aceh 20634	+62 (048) 299 9185	2025-10-16	17000000.00	Product Sale
4747	2025-08-31	5	Laptop Lenovo	8500000.00	3	25500000.00	1730	Hafshah Waluyo, S.E.I	Gang Ahmad Dahlan No. 3\nTangerang Selatan, JT 67632	(0684) 483-7617	2025-08-31	25500000.00	Product Sale
4749	2025-11-02	5	Laptop Lenovo	8500000.00	6	51000000.00	554	Indah Riyanti	Jalan Ahmad Yani No. 2\nPekalongan, MA 98530	+62 (394) 244-0730	2025-11-02	51000000.00	Online Transaction
4755	2025-07-17	5	Laptop Lenovo	8500000.00	4	34000000.00	495	Aurora Winarsih, S.IP	Jl. Sadang Serang No. 558\nKediri, YO 68902	+62 (799) 860-4575	2025-07-17	34000000.00	Online Transaction
4756	2026-04-01	5	Laptop Lenovo	8500000.00	2	17000000.00	1445	Dinda Nababan	Jl. Pacuan Kuda No. 5\nBanjarbaru, Jawa Tengah 98257	+62-56-765-2277	2026-04-01	17000000.00	Product Sale
4763	2026-03-24	5	Laptop Lenovo	8500000.00	5	42500000.00	1951	H. Mursinin Mansur	Gg. Rawamangun No. 03\nBukittinggi, Kalimantan Tengah 36830	+62 (0338) 117 8887	2026-03-24	42500000.00	Store Sale
4767	2026-03-26	5	Laptop Lenovo	8500000.00	6	51000000.00	1267	Padma Nasyidah	Gang Rungkut Industri No. 619\nBanjar, Bengkulu 14045	(093) 026 0878	2026-03-26	51000000.00	Product Sale
4776	2025-12-21	5	Laptop Lenovo	8500000.00	9	76500000.00	1044	Yulia Sihombing, S.Sos	Gang W.R. Supratman No. 72\nBekasi, Riau 56600	+62 (0944) 026 6620	2025-12-21	76500000.00	Customer Purchase
4778	2026-06-21	5	Laptop Lenovo	8500000.00	3	25500000.00	875	Maida Wibisono	Jalan Monginsidi No. 95\nSibolga, Maluku Utara 54277	080 339 5141	2026-06-21	25500000.00	Online Transaction
